full_path,marginal_labels
./PNGImages/001908.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001909.png,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001910.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001914.png,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001915.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/001918.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001919.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001920.png,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001925.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001927.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001928.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001929.png,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/001932.png,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001933.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001934.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001936.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001940.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/001941.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001942.png,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001944.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001945.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001946.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001947.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001949.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001951.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001953.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001954.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001955.png,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/001956.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001958.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/001960.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001962.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001965.png,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 1]"
./PNGImages/001968.png,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 0]"
./PNGImages/001972.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001973.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001974.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001979.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001980.png,"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/001982.png,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
./PNGImages/001986.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001987.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001989.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001991.png,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/001994.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001996.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001999.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002002.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002003.png,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002004.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/002005.png,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/002007.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/002008.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002013.png,"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/002021.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002023.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002024.png,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002025.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002026.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/002028.png,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
./PNGImages/002030.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002031.png,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002032.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002037.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/002039.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002040.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/002041.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002044.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002045.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/002047.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/002049.png,"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/002050.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002052.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/002053.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002054.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002062.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002064.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002066.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/002067.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/002068.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002069.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002070.png,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/002071.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/002072.png,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
./PNGImages/002075.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002077.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002078.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002079.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002083.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002085.png,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
./PNGImages/002087.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/002088.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002089.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002090.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002091.png,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002094.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002096.png,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002099.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002100.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002101.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/002103.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002108.png,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
./PNGImages/002109.png,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
./PNGImages/002113.png,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002114.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002117.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002118.png,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/002119.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002121.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/002124.png,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
./PNGImages/002125.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002126.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/002127.png,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002131.png,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002133.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002134.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002140.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002142.png,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/002143.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002145.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/002146.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002149.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002152.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002153.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/002155.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002158.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/002160.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002163.png,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002167.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002170.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002171.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002172.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002174.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/002175.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/002179.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002181.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002184.png,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002187.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002188.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002189.png,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/002190.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002192.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/002196.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002199.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002201.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/002202.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/002205.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002207.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/002208.png,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
./PNGImages/002212.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002213.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/002214.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/002215.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002216.png,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002220.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002222.png,"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/002228.png,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/002231.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002234.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/002236.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002238.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002240.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002241.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002244.png,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]"
./PNGImages/002245.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/002248.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/002249.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002252.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002253.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002254.png,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002255.png,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002256.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002257.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002262.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/002263.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/002264.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002265.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002267.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/002269.png,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002272.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002273.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002277.png,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
./PNGImages/002284.png,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002285.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002286.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002287.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/002289.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002290.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002291.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002294.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/002296.png,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002299.png,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/002300.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/002302.png,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
./PNGImages/002304.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002306.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/002308.png,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/002310.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002312.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002314.png,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
./PNGImages/002315.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002317.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002318.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/002319.png,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002321.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/002325.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/002326.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/002327.png,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002328.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002332.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002334.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/002335.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/002338.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002342.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002346.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002347.png,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/002348.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002349.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002350.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/002352.png,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/002353.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/002359.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002362.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002364.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002367.png,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002368.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002369.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002373.png,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/002374.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002377.png,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002378.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/002379.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/002383.png,"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/002386.png,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
./PNGImages/002387.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002388.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/002390.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002391.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/002393.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/002395.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002400.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/002405.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/002409.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002410.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002412.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/002413.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/002414.png,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002417.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002420.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002421.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/002423.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002424.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002426.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002427.png,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/002429.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002430.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002432.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002437.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002438.png,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
./PNGImages/002443.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002444.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002446.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/002448.png,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002449.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002450.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002452.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/002453.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002454.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002456.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/002458.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002459.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002460.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/002463.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002464.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/002465.png,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
./PNGImages/002469.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/002470.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
./PNGImages/002471.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002474.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002478.png,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/002482.png,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/002484.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/002486.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002491.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002492.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/002493.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002496.png,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002497.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002503.png,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 1]"
./PNGImages/002504.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002505.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002508.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002510.png,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002512.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002514.png,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/002517.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002519.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002520.png,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002521.png,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002523.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/002527.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002529.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002530.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002531.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/002534.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/002535.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/002537.png,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
./PNGImages/002539.png,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
./PNGImages/002540.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/002543.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
